OID_,gradient,modificati,modificat1,modified,monitoring,municipali,natureofev,entrancelo,provincete,nhnwatersh,fishpassty,operatingn,operatedby,architect,constructe,length_m,contracted,depth_m,designedon,elevationm,engineerin,estimateof,estimateo1,fishwayref,hasevaluat,knownnotus,latitude,longitude,maxfishway,meanfishwa,entrancepo,completele,operationp,plansheldb,purpose,rivernamee,rivernamef,nhnwaters1,completel1,cabd_id,dam_id,known_use,datasource,featuretyp,waterbodyn,waterbody1,yearconstr,entrancep1,entrancel1,provincet1,fishpasst1,structuren,structure1,PRPWSHID,NHN7DWSH,NHN4DWSH
339,7.300000000000000,Dam decomissioned,2017,1, ,Strathcona A,"Downstream only, Abundance, biometric and survival data",2,bc,East Central Vancouver Island,3, ,BC Hydro, ,BC Hydro/DFO,30.899999999999999, ,0.200000000000000,1,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,50.094363889999997,-125.669524999999993,0.000000000000000,0.000000000000000,4,0, ,BC Hydro,Open upstream habitat to coho and steelhead,Salmon River, ,08HD002, ,d0e3af8b-3b37-4a24-98e9-76557417d1ff,30b88f1b-dc21-4b42-8daa-d4cebae24142, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d0e3af8b-3b37-4a24-98e9-76557417d1ff,fishways, , ,1991,Mid-column,Bank,British Columbia,Pool and weir,Salmon River Diversion Dam, ,BC_176,08HD002,08HD
340,0.000000000000000, ,0,0, ,"Pictou, Subd. B",Evaluation of fish Passage,0,ns,East and West River of Pictou,3,The baffles have been removed, , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000,Requires Repairs & No Maintenance,0.000000000000000,0.000000000000000, ,1, ,45.655377071600000,-62.723388004900002,0.000000000000000,0.000000000000000,0,0, , , ,Middle River, ,01DP000, ,d1f362d5-9aef-4ea5-bc84-6abcfd7b9261,ec4a9be7-6f50-4198-8f76-37455571b6a5, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d1f362d5-9aef-4ea5-bc84-6abcfd7b9261,fishways, , ,0, , ,Nova Scotia,Pool and weir,Pictou Causeway, , ,01DP000,01DP
341,0.000000000000000, ,0,0, ,West Hants,Evaluation of fish Passage,0,ns,Kennetcook,3, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,1, ,45.141541539400002,-64.025816809800006,0.000000000000000,0.000000000000000,0,0, , , ,Trout River, ,01DF000, ,d5788924-7a6f-4817-a01f-0c599882d1d2,71f57135-194d-4850-9c2e-775784f9e2ca, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d5788924-7a6f-4817-a01f-0c599882d1d2,fishways, , ,0, , ,Nova Scotia,Pool and weir,DU 6219 Three Mile Brook Project, , ,01DF000,01DF
342,0.000000000000000, ,0,0, ,Lac-Huron, ,0,qc,Rimouski,9,"contact info

CEHQ",CEHQ, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.023945370000000,-68.221837260000001,0.000000000000000,0.000000000000000,0,0, , , ,Rivi,Rivi,02QA002, ,d5a3d3af-8fd2-4673-a928-b8539166f816,15875301-f0bc-4c31-a9ea-76aec0c50f39, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d5a3d3af-8fd2-4673-a928-b8539166f816,fishways, , ,0, , ,Quebec,Unknown,Barrage du lac Rimouski,Barrage du lac Rimouski, ,02QA002,02QA
343,0.000000000000000, ,0,0, ,Corner Brook, ,0,nl,Humber - Lower,1, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.947364740499999,-57.943163482099997,0.000000000000000,0.000000000000000,0,0, , , , , ,02YL000, ,d768bbf1-d907-4382-8115-47902823a2dc,22cd1df4-ab72-446e-9555-bf60df9ebb5e, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d768bbf1-d907-4382-8115-47902823a2dc,fishways, , ,0, , ,Newfoundland and Labrador,Denil,Glynmill Pond Dam, , ,02YL000,02YL
344,0.000000000000000, ,0,0, ,"Kings, Subd. D", ,0,ns,Gaspereau,3,There is not a fish way at coordinates. There is a downstream by pass., , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,45.062282000000003,-64.382401000000002,0.000000000000000,0.000000000000000,0,0, , , ,Gaspereau River, ,01DD000, ,d89f3a7c-156f-40ce-b466-ea74fb70ff61,c03e5310-781d-46a4-be37-74a456368eb4, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d89f3a7c-156f-40ce-b466-ea74fb70ff61,fishways, , ,0, , ,Nova Scotia,Pool and weir,White Rock, , ,01DD000,01DD
345,0.000000000000000, ,0,0, ,St. Mary's, ,0,ns,St. Marys,3,There is no fish way at the listed coordinates. There is the MacDonald Brothers Sawmill near the coordinates with a downstream by-pass., , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,45.134721999999996,-61.976666999999999,0.000000000000000,0.000000000000000,0,0, , , ,Sherbrooke Lake, ,01EO000, ,d9227bf4-ad14-4708-bbf5-0d9f8a946bab,081a2863-bef0-4e63-8ba3-a370b2b62e5b, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d9227bf4-ad14-4708-bbf5-0d9f8a946bab,fishways, , ,0, , ,Nova Scotia,Pool and weir,Sherbrooke Village Sawmill Dam #2, , ,01EO000,01EO
346,0.000000000000000, ,0,0, ,Wheatland County, ,2,ab,Lower Bow - Crowfoot,6, , , , ,29.000000000000000, ,0.000000000000000,0,0.000000000000000,Maximum flow of 1.5m/s recorded in pool two,0.000000000000000,0.000000000000000, ,0, ,50.825019439999998,-113.444916699999993,0.000000000000000,0.000000000000000,0,0, , , ,Bow River, ,05BM000, ,da2a28cd-df2e-4129-824c-76eebac44acf,40c973a8-883d-477a-be4c-8e642dbb41b0,"{""Mountain whitefish (Prosopium williamsoni)"",""Rainbow/steelhead trout (Oncorhynchus mykiss)"",""Sea trout (Salmo trutta)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/da2a28cd-df2e-4129-824c-76eebac44acf,fishways, , ,1973, ,Bank,Alberta,Vertical slot,Carseland Dam, ,AB-04020901,05BM000,05BM
347,0.000000000000000,maintenance,2020,1, ,"Division No.  5, Subd. G", ,0,nl,Humber - Lower,1, , , , ,0.000000000000000,Ducks Unlimited Canada,0.000000000000000,1,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,49.519369514700003,-57.096096906800000,0.000000000000000,0.000000000000000,0,0, , ,Passage of Atlantic salmon, , ,02YL000, ,dc11e2a5-9e26-489c-981f-f6a0c1c6106d,dc0591c2-1e69-442e-af23-0fe8dcc7c042, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dc11e2a5-9e26-489c-981f-f6a0c1c6106d,fishways, , ,1992, , ,Newfoundland and Labrador,Denil,Birchy Basin Dam, , ,02YL000,02YL
348,0.000000000000000, ,0,0, ,"Kings, Subd. A", ,0,ns,Gaspereau,9, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,44.961666999999998,-64.655000000000001,0.000000000000000,0.000000000000000,0,0, , , ,Aylesford Lake, ,01DD000, ,dc83f90b-3241-435a-8e9f-e61500acc727,c3e6fc85-15b9-4b16-955f-70972173dc0d, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dc83f90b-3241-435a-8e9f-e61500acc727,fishways, , ,0, , ,Nova Scotia,Unknown, , , ,01DD000,01DD
349,0.000000000000000, ,0,0, ,"Division No. 18, Unorganized", ,0,sk,Rapid,9, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,55.335285810099997,-104.535201573999998,0.000000000000000,0.000000000000000,0,0, , , , , ,06CB000, ,dcbad554-7e50-4b74-9b83-76848e67a542,683d68eb-8fd2-49ce-9d46-060cbbd6e703, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dcbad554-7e50-4b74-9b83-76848e67a542,fishways, , ,0, , ,Saskatchewan,Unknown,Lac La Ronge Dam, , ,06CB000,06CB
350,0.000000000000000, ,0,0, ,Saint-Anaclet-de-Lessard, ,0,qc,Rimouski,7,"contact info

Ville de Rimouski",Ville de Rimouski, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.461355019999999,-68.423193580000003,0.000000000000000,0.000000000000000,0,0, , , ,Riviere Germain-Roy,Riviere Germain-Roy,02QA001, ,dd89d73c-f801-4fc5-955c-588f448fedb9,c75da7d5-f12f-494d-9888-61eabf25d7de, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dd89d73c-f801-4fc5-955c-588f448fedb9,fishways, , ,0, , ,Quebec,Other,Barrage Germain-Roy,Barrage Germain-Roy, ,02QA001,02QA
351,0.000000000000000, ,2009,1, ,Baie-Trinitm, ,0,qc,Pentecrte,9,"near Baie TrinitR

Conact info and techincal report info

Denis Fournier 

Marc Talbot

MRNF(SFA+09) 

Beaulieu 1993

Reconstruction 2009","CEHQ

MRNF", , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,49.417483630000000,-67.308020499999998,0.000000000000000,0.000000000000000,0,0, , , ,"Rivi
re Triniti","Rivi
re Triniti",02UA000, ,ddd1fb45-dea7-4943-bddb-98b84bd33bbe,556884d2-b2f3-4c5b-aa8e-c28fc4597a8b, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ddd1fb45-dea7-4943-bddb-98b84bd33bbe,fishways, , ,0, , ,Quebec,Unknown,Barrage Baie Trinitu,Barrage Baie Trinitu, ,02UA000,02UA
352,0.000000000000000, ,0,0, ,Rimouski, ,0,qc,Rimouski,9,"Contact info

Ville de Rimouski",Ville de Rimouski, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.444274260000000,-68.538404790000001,0.000000000000000,0.000000000000000,0,0, , , ,Riviere Rimouski,Riviere Rimouski,02QA002, ,dde8bf39-7c52-4ec4-aecd-577bbee47164,1f123146-38bc-4099-b893-40e8536e940a, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dde8bf39-7c52-4ec4-aecd-577bbee47164,fishways, , ,0, , ,Quebec,Unknown,Barrage,Barrage, ,02QA002,02QA
353,0.000000000000000, ,0,0, ,Owen Sound, ,2,on,Southwest Georgian Bay,3,"Owen Sound, Ontario

MNR owns fishway

200-300 fish passed each spring

Believed to be first fishway constructed in Ontario",MNR staff and CA staff volunteers, , ,0.000000000000000,North Grey Region Conservation Authority,0.000000000000000,0,3.000000000000000,"Only operated seasonally when flows exceed 11,000 gal/min (833 L/s)

Wire cage used to capture fish",0.000000000000000,0.000000000000000, ,0, ,44.559642600300002,-80.944507970199993,0.000000000000000,0.000000000000000,0,0,aproct, , ,Sydenham River, ,02FB000, ,dea50dea-c1d7-47d5-9ab0-caf095ef97d8,4ba7571b-6823-4f68-b42e-55722a1a797b, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dea50dea-c1d7-47d5-9ab0-caf095ef97d8,fishways, , ,1959, ,Bank,Ontario,Pool and weir,Mill Dam fishway, ,ON-02FB-04,02FB000,02FB
354,0.000000000000000, ,0,0, ,Grand Falls-Windsor, ,0,nl,Exploits,3, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.930005830600003,-55.703066156200002,0.000000000000000,0.000000000000000,0,0, , , ,Exploits River, ,02YO000, ,e0f3f388-cc4d-4d98-84c0-c4803a253d49,6204efc1-d004-4d45-9a21-2847ff56a825,"{""Brook trout (Salvelinus fontinalis)"",""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e0f3f388-cc4d-4d98-84c0-c4803a253d49,fishways, , ,0, , ,Newfoundland and Labrador,Pool and weir,Goodyear's Dam, , ,02YO000,02YOB
355,0.000000000000000, ,0,0, ,Eeyou Istchee Baie-James, ,0,qc,Central Eastmain,9,"Near Nemaska

fishway called BE-05

Techincal Report

Guay et Gendron 2010

contact info

Richard Verdon/

Jean Caumartin/

Jean-Christophe Guay",Hydro-Quabec, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,51.976964950000003,-75.857132770000007,0.000000000000000,0.000000000000000,0,0, , , ,Ryservoir de l'Eastmain 1,Ryservoir de l'Eastmain 1,03CB000, ,e25dd29f-bae8-4940-a4c9-d80fbea5293c,417eb6cf-93e6-414f-afa4-d9985da5fce8, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e25dd29f-bae8-4940-a4c9-d80fbea5293c,fishways, , ,0, , ,Quebec,Unknown,Rnservoir de l'Eastmain 1 BE-05,Rnservoir de l'Eastmain 1 BE-05, ,03CB000,03CB
356,0.000000000000000, ,0,0, ,Boucherville, ,0,qc, ,9,"near Boucherville

fishway called 

Passe migratoire de la riviere aux Pins

Technical report

Brodeur et al. 2007

contact info

Philippe Brodeur , Martin L veilld, MRNF",QMNRF, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,45.646016400000001,-73.443778330000001,0.000000000000000,0.000000000000000,0,0, , , ,RiviFre aux Pins,RiviFre aux Pins,0210001, ,e78beef0-21d3-4737-abe4-80c326a249a9,7c290583-47f6-4479-b13c-9db3e472df71, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e78beef0-21d3-4737-abe4-80c326a249a9,fishways, , ,0, , ,Quebec,Unknown,Riviore aux Pins,Riviore aux Pins, ,0210001,0210
357,0.000000000000000, ,0,0,Resistivity Counter,Thunder Bay,"MNR counted fish via a resistivity counter in 2001,2002,2003,2004.",0,on,Dog,4,"Owned by Lakehead University

Difficult to block fish passage",MNR, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.420311388300000,-89.263652784599998,0.000000000000000,0.000000000000000,0,0, , , ,McIntyre River, ,02AB000, ,e7b56f75-9c9f-47d8-a335-b1933deb0953,57c3a2c3-d863-49ca-9423-2b510cbff3a4, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e7b56f75-9c9f-47d8-a335-b1933deb0953,fishways, , ,1989, , ,Ontario,Pool and weir with hole,Lake Tamblyn  Fishway, ,ON-02AB-02,02AB000,02AB
358,0.000000000000000, ,0,0, ,Matane, ,0,qc,Matane,9,"contact info

Centre d?expertise Hydrique du Qutbec",Centre d?expertise Hydrique du QuHbec, , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,48.843338140000000,-67.529498029999999,0.000000000000000,0.000000000000000,0,0, , , ,Rivirre Matane,Rivirre Matane,02QB002, ,ebbbde06-7fc1-476b-a0d4-94e24c278681,bab68a58-b33a-4ebf-978f-cd00dc5a1c92, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ebbbde06-7fc1-476b-a0d4-94e24c278681,fishways, , ,0, , ,Quebec,Unknown,Barrage Mathieu-D'Amours,Barrage Mathieu-D'Amours, ,02QB002,02QB
359,0.000000000000000,To improve passage efficiency,2005,1,PIT array,Cobourg,Attraction and passage efficiency,2,on,Ganaraska,6,"In Cobourg Ontario.

Sea Lamprey barrier.

During sea lamprey migration fishway is modified to become a trap and sort operation

Operated by sea lamprey control during the sea lamprey migration", , , ,4.300000000000000, ,0.000000000000000,0,0.500000000000000,first fixed crest barrier in Canada constructed with a vertical slot designed to pass non target fishes,0.000000000000000,0.000000000000000, ,1, ,43.959405582999999,-78.182185617299993,0.000000000000000,0.000000000000000,4,0,aprjun, ,Increase instream fish movement,Cobourg Creek, ,02HD000, ,ed2d4afd-e13c-49b7-8f0c-9a155b206487,cde45b61-d007-4e21-baf4-4eabffbb0bdd, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ed2d4afd-e13c-49b7-8f0c-9a155b206487,fishways, , ,1997,Mid-column,Bank,Ontario,Vertical slot,Cobourg Creek Barrier, , ,02HD000,02HD
360,7.500000000000000, ,0,0,None,Lillooet,Evaluation of fish passage,2,bc,Lower Fraser - Bridge,6, ,BC Hydro, ,BC Hydro,106.700000000000003, ,0.200000000000000,1,8.199999999999999,Louvers installed in 1999,0.000000000000000,0.000000000000000, ,1, ,50.669461110000000,-121.977324999999993,0.000000000000000,0.000000000000000,4,0,JulNov,BC  Hydro,To facilitate upstream fish passage,Seton River, ,08MEAX0, ,edfa2d73-600a-4eb8-b375-d0404e830134,2965e37c-771b-4402-8119-c5399c19f393, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/edfa2d73-600a-4eb8-b375-d0404e830134,fishways, , ,1956,Mid-column,Bank,British Columbia,Vertical slot,Seton River dam, ,BC_179,08MEAX0,08MEA
361,0.000000000000000, ,0,0, ,Central Huron, ,0,on,Maitland,3,"GPS location may not be completely accurate

Near Londesborough, Ontario", , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,43.694869439999998,-81.486411110000006,0.000000000000000,0.000000000000000,0,0, , , ,South Maitland River, ,02FE000, ,ee365233-2a76-4c57-9d20-c30d2184f997,788ece82-a207-4a5f-bd71-87ef92275d43, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ee365233-2a76-4c57-9d20-c30d2184f997,fishways, , ,0, , ,Ontario,Pool and weir,South Maitland River Fishway, ,ON-02FE-06,02FE000,02FE
362,0.000000000000000, ,0,0, ,Halifax,Evaluation of fish Passage,0,ns,Tangier,3,There was a small amount of debris in the top notch. Could not remove debris because the structure does not allow access. The plunge pool of the downstream by-pass is greater than 1 m., , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000,"Functional & No Maintenance 
",0.000000000000000,0.000000000000000, ,1, ,44.917017794600000,-62.737809329100003,0.000000000000000,0.000000000000000,0,0, , , ,River Lake, ,01EL000, ,efb4e2ba-5243-4de4-a5fa-b75c007e34f5,63f80714-1135-402a-9754-1d87e7a4b61e, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/efb4e2ba-5243-4de4-a5fa-b75c007e34f5,fishways, , ,0, , ,Nova Scotia,Pool and weir,Tangier River Lake Dam, , ,01EL000,01EL
363,0.000000000000000, ,0,0, ,"Colchester, Subd. C", ,0,ns,Shubenacadie,9, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,45.079166999999998,-63.376666999999998,0.000000000000000,0.000000000000000,0,0, , , ,Shubenacadie East, ,01DG000, ,f0068cdb-f3c5-427c-83e8-b330f2a20573,623c25d0-f876-41c0-a063-ef47f67978b2, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f0068cdb-f3c5-427c-83e8-b330f2a20573,fishways, , ,0, , ,Nova Scotia,Unknown,Chignecto, , ,01DG000,01DG
364,0.000000000000000, ,0,0, ,Queens, ,0,ns,Mersey,3,Met Nova Scotia Power Environmental employee who let us through the gate. The fish way was assessed when dry. There is a natural pool at the turn in the fish way., , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000,Functional & No Maintenance,0.000000000000000,0.000000000000000, ,0, ,44.089136109999998,-64.847213890000006,0.000000000000000,0.000000000000000,0,0, , , ,Mersey River, ,01ED000, ,f055aadb-0eba-4b80-887e-a7486eec32ac,d117a9d0-c583-4530-9c0f-614b02c7c66c, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f055aadb-0eba-4b80-887e-a7486eec32ac,fishways, , ,1929, , ,Nova Scotia,Pool and weir,Lower Great Brook Fishway, , ,01ED000,01ED
365,0.000000000000000, ,0,0, ,"Kings, Subd. C", ,0,ns,Gaspereau,3,"There is a gate between the 11th and 12th baffle from the top, blocking off the fish way.", , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,44.989152632600003,-64.532515872100007,0.000000000000000,0.000000000000000,0,0, , , ,Caspereau Canal Tributary, ,01DD000, ,f09b4935-ed5d-4c28-bb5a-d09220ea4655,89ff9a47-5245-4e68-84c5-8feff4fadef6, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f09b4935-ed5d-4c28-bb5a-d09220ea4655,fishways, , ,0, , ,Nova Scotia,Pool and weir,Lanes Mill Fishway, , ,01DD000,01DD
366,0.000000000000000, ,0,0, ,St. John's, ,0,nl,Eastern Coast Newfoundland,9, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,47.528277777200003,-52.745555557000003,0.000000000000000,0.000000000000000,0,0, , , , , ,02ZM000, ,f12596ec-b868-4689-a83b-ffed9dc5cb44,d024a5b4-9d62-482d-8d66-0ba5919aec6d, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f12596ec-b868-4689-a83b-ffed9dc5cb44,fishways, , ,0, , ,Newfoundland and Labrador,Unknown,Bowring Park Spillway, , ,02ZM000,02ZM
367,0.000000000000000, ,0,0, , , ,0,us,Magaguadavic,9, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,45.040149999800001,-67.356907999900002,0.000000000000000,0.000000000000000,0,0, , , , , ,01AQ000, ,f19eca55-6273-47b4-86a6-a988b29c540f,35d67ed1-df33-4387-aeed-16c59a54e95b, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f19eca55-6273-47b4-86a6-a988b29c540f,fishways, , ,0, , ,United States,Unknown,Meddybemps Lake Fishway, , ,01AQ000,01AQ
368,0.000000000000000, ,0,0, ,"Kings, Subd. A", ,0,ns,Gaspereau,3, , , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0, ,44.960244439999997,-64.653513889999999,0.000000000000000,0.000000000000000,0,0, , , ,Aylesford Lake / Gaspereau River, ,01DD000, ,f1e8c229-183e-4987-a580-62de601cf097,c8567e14-5ef2-439c-a743-51db0135d5ac, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f1e8c229-183e-4987-a580-62de601cf097,fishways, , ,1940, , ,Nova Scotia,Pool and weir,Aylesford Lake fishway, , ,01DD000,01DD
369,0.000000000000000, ,0,0, ,Halifax,Evaluation of fish Passage,0,ns,Musquodoboit,3,Most upstream pool has different pool drop than the rest (30cm). Also pool is much shorter than the rest (~50cm). Bridge immediately downstream appears to be passable (assessed at high flow). Leafs built up on the trash rack. The top two baffles could be, , , ,0.000000000000000, ,0.000000000000000,0,0.000000000000000,Functional & No Maintenance,0.000000000000000,0.000000000000000, ,1, ,44.763334000000000,-63.241059999999997,0.000000000000000,0.000000000000000,0,0, , , ,Chezzetcook Lake, ,01EK000, ,f2e7e61d-4d00-4500-bb0b-4878b4ab7a42,e7c85f29-fb74-4a33-ba81-0345f5aba5fb, ,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f2e7e61d-4d00-4500-bb0b-4878b4ab7a42,fishways, , ,0, , ,Nova Scotia,Pool and weir,Conrod Lake Dam, , ,01EK000,01EK
